観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの8月の1位の値(mm),昨日までの8月の1位の値の品質情報,昨日までの8月の1位の値の年,昨日までの8月の1位の値の月,昨日までの8月の1位の値の日,統計開始年
91166,沖縄県,宮城島（ミヤギジマ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,294.5,8,2010,05,16,162.0,8,2020,08,25,2007
91181,沖縄県,渡嘉敷（トカシキ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,506,8,1997,08,07,506,8,1997,08,07,1977
91197,沖縄県,那覇（ナハ）,47936,2023,08,30,15,20,0.0,8,0.0,4,,,,,,477,8,1999,09,23,433,8,2007,08,11,1976
91236,沖縄県,安次嶺（アシミネ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,386,8,2007,08,11,386,8,2007,08,11,2003
91241,沖縄県,糸数（イトカズ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,323,4,2007,08,11,323,4,2007,08,11,1976
92006,沖縄県,北大東（キタダイトウ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,256.0,8,2011,09,19,189.0,8,2021,08,06,2003
92011,沖縄県,南大東（ミナミダイトウ）（南大東島（ミナミダイトウジマ））,47945,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,334,8,1996,09,20,281,8,1997,08,17,1979
92012,沖縄県,旧東（キュウトウ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,290.0,8,2019,06,12,239.5,8,2021,08,06,2003
93012,沖縄県,下地島（シモジシマ）,,2023,08,30,15,20,0.0,8,6.0,4,10,00,8,,,526,8,2003,09,11,256.0,8,2023,08,03,2003
93041,沖縄県,宮古島（ミヤコジマ）,47927,2023,08,30,15,20,1.0,8,1.0,4,15,20,8,,,479.0,8,2017,09,14,418,8,1985,08,16,1977
93042,沖縄県,鏡原（カガミハラ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,390.0,8,2017,09,14,266,8,2005,08,05,2003
93051,沖縄県,城辺（グスクベ）,,2023,08,30,15,20,0.0,8,0.5,4,05,10,8,,,533.0,8,2017,09,14,436,8,1985,08,16,1978
93062,沖縄県,仲筋（ナカスジ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,573.0,8,2012,09,29,237.5,8,2020,08,23,2003
94001,沖縄県,伊原間（イバルマ）,,2023,08,30,15,20,0.0,8,3.0,4,06,10,8,,,433,8,1994,06,19,223.0,8,2020,08,23,1977
94011,沖縄県,所野（トコロノ）,,2023,08,30,15,20,8.0,8,8.0,4,15,20,8,,,582.5,8,2008,09,13,335.0,8,2015,08,08,2003
94017,沖縄県,与那国島（ヨナグニジマ）,47912,2023,08,30,15,20,3.0,8,3.5,4,00,30,8,,,769.5,8,2008,09,13,427.0,8,2015,08,08,1978
94036,沖縄県,川平（カビラ）,,2023,08,30,15,20,1.0,8,3.5,4,04,20,8,,,610.0,8,2008,09,13,256,8,1997,08,18,1978
94062,沖縄県,西表島（イリオモテジマ）,47917,2023,08,30,15,20,9.5,8,10.5,4,11,00,8,,,362,8,2005,07,18,341.5,8,2015,08,08,2003
94081,沖縄県,石垣島（イシガキジマ）,47918,2023,08,30,15,20,3.0,8,6.0,4,06,00,8,,,416.0,8,2020,06,09,297,8,1997,08,18,1977
94086,沖縄県,盛山（モリヤマ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,307.0,8,2020,06,09,211.5,8,2015,08,24,2013
94101,沖縄県,大原（オオハラ）,,2023,08,30,15,20,1.0,8,1.0,4,15,20,8,,,417,8,1985,08,23,417,8,1985,08,23,1978
94116,沖縄県,波照間（ハテルマ）,,2023,08,30,15,20,3.0,8,3.0,4,15,20,8,,,358.5,8,2022,09,12,302,4,2004,08,25,1979
